well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
906,4031,16,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",38650,136,62,79,-43.6562805334607,13.2592795995608,29.084689062176,9861,4028.0,CTX,middle frontal gyrus
867,4017,16,CX,PrG-prc,"precentral gyrus, right, bank of the precentral sulcus",38936,40,67,85,56.3644318505898,4.91082856570456,25.9371161022844,9861,4010.0,CTX,precentral gyrus
954,4019,16,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",38935,34,67,87,63.41866275389111,3.2736994514681297,26.6969167217012,9861,4010.0,CTX,precentral gyrus
938,4092,16,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",38933,40,76,89,59.036170429897496,-4.493133683775112,15.985513497125002,9861,4085.0,CTX,postcentral gyrus
930,4093,16,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",38932,32,76,88,66.6305619767739,-3.08230844187605,15.0357897056278,9861,4085.0,CTX,postcentral gyrus
922,4094,16,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",38930,30,80,89,67.8706886960664,-4.42987442318597,10.3390082370712,9861,4085.0,CTX,postcentral gyrus
885,4286,16,CX,BCd,"body of caudate nucleus, right",248615,79,74,91,18.2055943923981,-6.45296101238462,18.2508111963243,9861,12899.0,STR,body of the caudate nucleus
901,4289,16,CX,Pu,"putamen, right",248612,72,84,93,24.6383073022748,-10.9953111813473,8.48910029235481,9861,4287.0,STR,putamen
909,4298,16,CX,GPe,"globus pallidus, external segment, right",248613,73,88,92,23.103974662344108,-11.4045056853162,4.25658318184012,9861,12897.0,GP,"globus pallidus, external segment"
875,4014,16,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39007,153,81,86,-62.095087997133504,-3.77692498494395,8.752019895763981,9861,4010.0,CTX,precentral gyrus
891,4135,16,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",39006,157,92,91,-64.90123655390039,-13.5908335830384,-1.23495680328641,9861,4133.0,CTX,superior temporal gyrus
899,4166,16,CX,HG,"Heschl's gyrus, left",39005,141,87,89,-51.0446221110699,-6.143213631315629,2.67255093191378,9861,4165.0,CTX,Heschl's gyrus
932,4150,16,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",39047,145,122,94,-56.9195542884658,-26.1522985936025,-33.0605999954157,9861,4147.0,CTX,inferior temporal gyrus
956,4170,16,CX,TG,"transverse gyri, right",39658,38,89,90,58.0024138540251,-9.110050821499993,0.3563241940564071,9861,4168.0,CTX,transverse gyri
877,4274,16,CX,SIG,"short insular gyri, right",39660,51,88,90,45.1853370150955,-8.79936829027308,2.6351710220482203,9861,4272.0,CTX,short insular gyri
949,4282,16,CX,BCd,"body of caudate nucleus, left",40075,110,73,88,-16.2480201620924,-5.119858030886821,18.1766757866568,9861,12899.0,STR,body of the caudate nucleus
933,4288,16,CX,Pu,"putamen, left",40074,118,88,91,-25.5791242874858,-12.295423728355,2.96971487921898,9861,4287.0,STR,putamen
957,4247,16,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",39398,73,113,98,23.69127940945389,-23.608605989544102,-23.838657320447894,9861,,,
925,4295,16,CX,GPe,"globus pallidus, external segment, left",51235,114,87,91,-21.8669411726691,-11.712426083202,4.6280269194108605,9861,12897.0,GP,"globus pallidus, external segment"
940,4179,16,CX,PLP,"planum polare, right",39656,55,99,92,40.229543998655,-15.5966539222404,-11.0388064031828,9861,4177.0,CTX,planum polare
878,4162,16,CX,FuG-its,"fusiform gyrus, right, bank of the its",39400,56,119,98,42.3516809568055,-27.512267196177696,-30.566995506940003,9861,4156.0,CTX,fusiform gyrus
924,4151,16,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39046,145,114,94,-55.2438156230842,-23.2235918795916,-24.4946826764515,9861,4147.0,CTX,inferior temporal gyrus
869,4271,16,CX,LIG,"long insular gyri, right",39659,57,94,90,38.7601250963572,-11.4443555293362,-4.974319583799232,9861,4269.0,CTX,long insular gyri
881,4024,14,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38681,107,41,64,-13.580717236100302,30.9240053535709,47.039012567052495,9861,4021.0,CTX,superior frontal gyrus
441,4026,10,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",28120,82,60,47,10.8044853379383,44.8670434774018,25.1730574294264,9861,4021.0,CTX,superior frontal gyrus
685,4231,20,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",39430,94,68,101,-0.496496634208974,-14.755400357227002,30.2980833227033,9861,4228.0,CTX,"cingulate gyrus, parietal part"
677,4143,20,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38466,148,102,116,-58.66011999803271,-43.3212480543486,-8.646344525032129,9861,4140.0,CTX,middle temporal gyrus
748,4149,20,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",38464,135,110,114,-45.9296638394394,-43.7800462386349,-16.7883213457635,9861,4147.0,CTX,inferior temporal gyrus
756,4151,20,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38465,145,105,116,-56.0969840363326,-43.8785778013468,-11.0785040992599,9861,4147.0,CTX,inferior temporal gyrus
716,4160,20,CX,FuG-cos,"fusiform gyrus, left, bank of cos",37657,123,111,109,-32.151399382570894,-37.465630232642106,-18.74287555346089,9861,4156.0,CTX,fusiform gyrus
755,4153,20,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37645,48,116,121,48.452621974734,-49.183597390444,-19.717114946222104,9861,4147.0,CTX,inferior temporal gyrus
747,4154,20,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",37642,36,118,121,61.5663486377658,-50.344105674479,-22.7633447873206,9861,4147.0,CTX,inferior temporal gyrus
676,4162,20,CX,FuG-its,"fusiform gyrus, right, bank of the its",37644,54,115,120,42.4339035428722,-49.2793750522434,-19.959204133754,9861,4156.0,CTX,fusiform gyrus
684,4163,20,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",37646,66,114,117,28.816429944333706,-45.7046837603471,-19.6728990305425,9861,4156.0,CTX,fusiform gyrus
708,4247,20,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",37649,76,107,112,19.7173458559979,-36.4059391304324,-13.8668367309122,9861,,,
700,4248,20,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",37648,64,109,115,31.22074884740369,-42.0347053651874,-15.527393567792402,9861,,,
691,4107,20,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37636,147,79,114,-57.239295175831394,-35.4192639090946,18.293317844641,9861,4104.0,CTX,supramarginal gyrus
723,4136,20,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37628,145,87,114,-55.055877743689095,-36.3309565244788,9.57779694993356,9861,4133.0,CTX,superior temporal gyrus
739,4169,20,CX,TG,"transverse gyri, left",37630,125,80,115,-33.5144510659862,-33.9768501757735,13.8667741661284,9861,4168.0,CTX,transverse gyri
731,4172,20,CX,PLT,"planum temporale, left",37629,135,83,115,-44.256850560828,-35.902795477199,11.2290108053281,9861,4171.0,CTX,planum temporale
683,4145,20,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",37620,32,101,118,64.89664995205611,-41.2375418416416,-6.8378523061340415,9861,4140.0,CTX,middle temporal gyrus
675,4146,20,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",37619,37,106,119,59.8967252715646,-42.7372730560273,-11.6549641158989,9861,4140.0,CTX,middle temporal gyrus
762,4155,20,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",37614,39,108,120,57.7512244259397,-44.53926870064279,-13.2519693467115,9861,4147.0,CTX,inferior temporal gyrus
754,4014,20,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39438,131,37,103,-42.090906169353,-9.30608391868435,59.797854218438,9861,4010.0,CTX,precentral gyrus
746,4015,20,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",37604,127,55,103,-36.3181279347046,-15.3336069953632,41.077105355645706,9861,4010.0,CTX,precentral gyrus
738,4087,20,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",37603,129,57,104,-37.4249950569164,-17.799590634669002,39.1287515995579,9861,4085.0,CTX,postcentral gyrus
730,4090,20,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",37602,139,63,109,-46.6482531976891,-22.9946956980362,32.5251489567924,9861,4085.0,CTX,postcentral gyrus
753,4018,20,CX,PrG-sl,"precentral gyrus, right, superior lateral aspect of gyrus",37268,81,29,107,12.6166474167011,-10.908091481918197,69.7716472925491,9861,4010.0,CTX,precentral gyrus
761,4076,20,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",37269,88,29,109,4.49549047547299,-14.0448879135927,67.9485099650898,9861,4071.0,CTX,"paracentral lobule, anterior part"
706,4074,20,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",37274,105,58,100,-13.637199656502302,-12.8024128562131,37.3620598468641,9861,4071.0,CTX,"paracentral lobule, anterior part"
690,4233,20,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",37272,87,60,109,7.423116707421089,-20.1118835871822,37.8810865518744,9861,4228.0,CTX,"cingulate gyrus, parietal part"
745,4019,20,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",37218,64,50,110,32.4757589494253,-17.3079875325451,48.3414019703335,9861,4010.0,CTX,precentral gyrus
737,4020,20,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",37217,57,36,110,40.9372974318508,-14.3425517994351,62.628400692941895,9861,4010.0,CTX,precentral gyrus
729,4093,20,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",37216,44,44,111,52.4528857719312,-17.0326708552754,52.829752508885,9861,4085.0,CTX,postcentral gyrus
721,4094,20,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",37214,40,47,111,57.1607352217597,-19.3390727518644,48.3071292161425,9861,4085.0,CTX,postcentral gyrus
697,4109,20,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",37202,34,54,112,64.3654240274159,-22.516447500636502,42.0536960973856,9861,4104.0,CTX,supramarginal gyrus
705,4110,20,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",37203,34,80,115,61.3804153174672,-31.3923291728367,13.8803089571909,9861,4104.0,CTX,supramarginal gyrus
413,4087,24,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",35027,126,40,118,-35.8213973037576,-26.4188058467687,58.1333438727697,9861,4085.0,CTX,postcentral gyrus
673,4114,30,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,126,82,161,-39.6173309383774,-88.9581218157205,20.9171594934848,9861,4111.0,CTX,angular gyrus
681,4099,28,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,125,61,146,-34.9189907617465,-64.0011204416421,40.802733846498704,9861,4096.0,CTX,superior parietal lobule
549,4284,12,CX,HCd,"head of caudate nucleus, right",81050,83,87,66,12.3822974815292,16.4110291924708,-0.177833434763928,9861,12900.0,STR,head of the caudate nucleus
674,4073,20,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",37270,96,29,99,-1.89390049074326,-5.51187259042841,65.1251951651128,9861,4071.0,CTX,"paracentral lobule, anterior part"
698,4230,20,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",37273,98,61,99,-4.4867784174794805,-12.2593793550402,35.5706653676921,9861,4228.0,CTX,"cingulate gyrus, parietal part"
689,4154,12,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",36774,49,130,75,46.6413227179029,-8.876534632145539,-45.2506286161528,9861,4147.0,CTX,inferior temporal gyrus
715,4142,20,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37637,145,91,114,-55.1695835456318,-37.7315322244659,3.3203396347305,9861,4140.0,CTX,middle temporal gyrus
699,4107,20,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37626,150,78,114,-60.1607403855174,-34.2950861948125,18.5999953457001,9861,4104.0,CTX,supramarginal gyrus
763,4153,20,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37643,50,112,121,47.0573699042902,-47.9952345771622,-15.723504927349,9861,4147.0,CTX,inferior temporal gyrus
682,4077,20,CX,PCLa-i,"paracentral lobule, anterior part, right, inferior bank of gyrus",37271,80,61,107,14.530778611407,-17.9387519188954,36.348621893971,9861,4071.0,CTX,"paracentral lobule, anterior part"
612,4136,22,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37585,134,90,121,-43.81232652309809,-44.5884456761673,3.6739897245118303,9861,4133.0,CTX,superior temporal gyrus
620,4142,22,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37584,136,93,121,-46.1960405570331,-45.148741482611705,1.33035383679648,9861,4140.0,CTX,middle temporal gyrus
628,4143,22,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37582,147,97,121,-57.3180352269399,-45.7742304301186,-1.08670977179851,9861,4140.0,CTX,middle temporal gyrus
644,4150,22,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",37583,144,108,122,-56.3041872998404,-50.8775535052745,-11.6082776128562,9861,4147.0,CTX,inferior temporal gyrus
596,4166,22,CX,HG,"Heschl's gyrus, left",37588,151,80,120,-61.2800060180169,-42.432321648720496,16.3937799561797,9861,4165.0,CTX,Heschl's gyrus
652,4172,22,CX,PLT,"planum temporale, left",37587,155,81,120,-65.2413279613065,-43.086705666178105,15.0656142016732,9861,4171.0,CTX,planum temporale
636,4143,22,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37596,145,98,121,-55.2877430571948,-45.930674352541295,-2.10724818919696,9861,4140.0,CTX,middle temporal gyrus
154,4055,4,CX,AOrG,"anterior orbital gyrus, right",27255,74,96,29,19.1916705145977,55.1970618141778,-21.2720246505391,9861,4053.0,CTX,anterior orbital gyrus
146,4061,4,CX,LOrG,"lateral orbital gyrus, right",27254,60,91,29,36.8959066575013,53.3443144581508,-15.8910620520405,9861,4059.0,CTX,lateral orbital gyrus
194,4045,6,CX,orIFG,"inferior frontal gyrus, orbital part, left",27853,128,92,36,-34.0919112524839,45.5766240072332,-16.6209424096964,9861,4035.0,CTX,inferior frontal gyrus
281,4060,6,CX,LOrG,"lateral orbital gyrus, left",27854,125,90,36,-30.6282008527022,45.839358483653,-13.7471081312281,9861,4059.0,CTX,lateral orbital gyrus
273,4049,6,CX,GRe,"gyrus rectus, right",27842,86,105,37,6.52385105686039,41.1893468111571,-26.3871402048776,9861,4047.0,CTX,gyrus rectus
257,4901,6,CX,IRoG,"inferior rostral gyrus, left",27841,98,95,33,-2.3932876550595097,47.8590129841591,-19.837483483394,9861,4900.0,CTX,inferior rostral gyrus
233,4899,6,CX,SRoG,"superior rostral gyrus, right",28093,89,75,32,2.49918642116334,54.499861529964896,2.11308918671838,9861,4897.0,CTX,superior rostral gyrus
217,4033,6,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27644,63,76,30,32.238748936862805,58.001191470836886,0.6735606165317459,9861,4028.0,CTX,middle frontal gyrus
275,4200,28,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",27600,126,114,154,-37.1663638586582,-87.4158562438348,-9.06597880959526,9861,4198.0,CTX,occipito-temporal gyrus
267,4201,28,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",27601,110,122,152,-19.48478590832569,-86.6124850837153,-21.305523007664306,9861,4198.0,CTX,occipito-temporal gyrus
251,4196,28,CX,LiG-pest,"lingual gyrus, right, peristriate",27596,73,119,155,21.401040569347,-86.2803540182617,-17.6357579776413,9861,4191.0,CTX,lingual gyrus
243,4197,28,CX,LiG-str,"lingual gyrus, right, striate",27595,79,118,152,15.0136147937479,-83.5852802207988,-18.3324610212432,9861,4191.0,CTX,lingual gyrus
219,4189,28,CX,Cun-pest,"cuneus, right, peristriate",27488,81,90,147,14.451176618259597,-73.2695603697324,10.0791969689151,9861,4184.0,CTX,cuneus
211,4197,28,CX,LiG-str,"lingual gyrus, right, striate",27489,80,98,147,17.9858915720089,-78.2670857357464,0.47541453014541,9861,4191.0,CTX,lingual gyrus
195,4114,28,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27442,133,79,154,-45.2299707490491,-78.59982858609109,23.441620401009303,9861,4111.0,CTX,angular gyrus
203,4214,28,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",27443,132,89,154,-43.0370928424186,-82.3670144275728,13.5908270933632,9861,4212.0,CTX,superior occipital gyrus
202,4116,28,CX,AnG-s,"angular gyrus, right, superior bank of gyrus",27317,57,63,150,37.7599496654188,-65.5979005283142,39.5260013404024,9861,4111.0,CTX,angular gyrus
274,4124,28,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27341,85,82,146,7.97591144282655,-67.270874123543,18.2515810382464,9861,4118.0,CTX,precuneus
250,4102,28,CX,SPL-i,"superior parietal lobule, right, inferior bank of gyrus",27330,64,75,149,30.6920282293074,-70.2834956892693,24.3232204216926,9861,4096.0,CTX,superior parietal lobule
258,4117,28,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",27331,56,89,155,41.2260297561506,-78.7898174543252,13.4061556336946,9861,4111.0,CTX,angular gyrus
266,4217,28,CX,SOG-s,"superior occipital gyrus, right, superior bank of gyrus",27332,50,94,155,45.2331647734057,-80.6626677044391,8.21195800640587,9861,4212.0,CTX,superior occipital gyrus
234,4099,28,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,124,61,146,-33.8252978248669,-63.9613958466772,40.8215976866792,9861,4096.0,CTX,superior parietal lobule
242,4113,28,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",27324,128,49,149,-35.0229818664678,-61.89163469354239,54.4761287820333,9861,4111.0,CTX,angular gyrus
210,4101,28,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27307,86,32,143,6.6096406120496,-49.6710995584394,68.9120321861116,9861,4096.0,CTX,superior parietal lobule
226,4123,28,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",27306,87,53,143,5.512298267716888,-56.6567832678991,45.5935717418505,9861,4118.0,CTX,precuneus
298,4197,26,CX,LiG-str,"lingual gyrus, right, striate",36906,84,92,139,10.4608792587577,-64.3584251482054,5.61295181143813,9861,4191.0,CTX,lingual gyrus
377,4145,26,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",27985,54,101,147,41.441347715146,-72.64193034387169,1.5280165237701202,9861,4140.0,CTX,middle temporal gyrus
290,4155,26,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",27984,60,107,146,36.6006650015585,-73.8370996569126,-6.138236638123361,9861,4147.0,CTX,inferior temporal gyrus
113,4101,30,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27868,81,53,153,10.8600193242537,-69.9961384599049,49.6637794458958,9861,4096.0,CTX,superior parietal lobule
121,4123,30,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",27869,88,63,151,3.81352719681825,-68.003613488237,38.1982712802263,9861,4118.0,CTX,precuneus
227,4186,28,CX,Cun-pest,"cuneus, left, peristriate",27487,94,86,146,-1.91461447885108,-69.9671100516275,13.9055424633266,9861,4184.0,CTX,cuneus
