well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
139409761,4135,7,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",126712347,157,98,93,-61.90608115,-4.534540998,8.425638157,15496,4133,CTX,superior temporal gyrus,-67,-2,11,31737,-0.938021
127687073,4023,6,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",124122525,92,39,78,-3.036648666,13.13918834,65.82751016,15496,4021,CTX,superior frontal gyrus,-2,13,70,5006,-0.28221
127687043,4270,6,CX,LIG,"long insular gyri, left",124110659,134,127,83,-41.3560622,2.890648632,-20.83134976,15496,4269,CTX,long insular gyri,-44,8,-18,10248,0.877196
156434425,4135,5,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",123636951,152,117,74,-56.50210655,10.6215789,-10.16380753,15496,4133,CTX,superior temporal gyrus,-62,17,-8,31426,0.736956
149052678,4223,3,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",121130126,95,77,43,-1.268440338,46.69469431,28.723949328234703,15496,4221,CTX,"cingulate gyrus, frontal part",-5,48,32,29131,0.223975
127686939,4030,3,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",121129788,125,74,42,-32.62096086,47.18802455,32.08322365,15496,4028,CTX,middle frontal gyrus,-35,49,35,29829,-0.136429
139409741,4898,3,CX,SRoG,"superior rostral gyrus, left",121128140,96,120,44,-4.203477049,45.73054538015321,-10.34782927,15496,4897,CTX,superior rostral gyrus,-6,47,-11,21261,0.479743
127686987,4224,3,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121128139,97,114,43,-4.622986512,46.04948798,-5.005221091,15496,4221,CTX,"cingulate gyrus, frontal part",-7,48,-5,28178,0.167286
156434409,4060,3,CX,LOrG,"lateral orbital gyrus, left",121128827,125,122,43,-32.57806051,46.7839866,-13.89431772,15496,4059,CTX,lateral orbital gyrus,-35,48,-13,20120,0.776629
127686985,4224,2,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121081983,99,113,31,-3.921950532,59.91617129,-5.831649086,15496,4221,CTX,"cingulate gyrus, frontal part",-9,60,-4,28215,1.007087
127687033,4031,2,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121112947,126,97,31,-32.40254996,59.762307691963386,9.840392004,15496,4028,CTX,middle frontal gyrus,-36,60,12,28092,1.562942
127686943,4069,4,CX,PaOG,"parolfactory gyri, left",121130689,95,134,55,-3.006138254,34.53432717,-22.07746696,15496,4068,CTX,parolfactory gyri,-5,36,-25,21287,-0.265895
156906928,4669,7,CX,SuM,"supramammillary nucleus, left",146082220,99,115,91,-7.573211621,0.469333647,-2.86994784,15496,12911,HYPO,supramammillary nucleus,-9,0,-6,0,
156906912,13005,7,CX,LHM,"lateral hypothalamic area, mammillary region, left",146082294,102,115,91,-10.44485415,-0.103151092,-2.578600382,15496,13004,HYPO,"lateral hypothalamic area, mammillary region",-12,0,-6,0,
156906864,4679,7,CX,PHA,"posterior hypothalamic area, left",148223788,98,113,91,-6.31009271,0.529630147,-1.335109819,15496,12910,HYPO,posterior hypothalamic area,-8,0,-4,0,
156906942,4644,7,CX,ARH,"arcuate nucleus of the hypothalamus, left",148160815,99,118,91,-8.292582626,0.7371532504888609,-5.422194666,15496,4633,HYPO,tuberal region,-9,0,-9,0,
156906878,4641,7,CX,DMH,"dorsomedial hypothalamic nucleus, left",148072329,100,118,91,-9.165250857,0.647934296,-5.400719185,15496,4633,HYPO,tuberal region,-10,0,-9,0,
156906830,4573,7,CX,PVH,"paraventricular nucleus of the hypothalamus, left",148093164,99,112,91,-7.180088886,0.197487762,0.02469082,15496,12905,HYPO,paraventricular nucleus of the hypothalamus,-9,0,-3,0,
156906956,10143,6,CX,Pir,"piriform cortex, left",147655427,116,128,86,-25.04752292,3.273465777,-17.34713498,15496,,,,-26,5,-19,0,
156906924,4308,6,CX,nbM,"basal nucleus of meynert, left",126524993,109,125,85,-18.80147886,5.284148464,-12.91595689,15496,,,,-19,6,-16,0,
156906892,10145,6,CX,OlfT,"olfactory tubercle, left",148964485,106,128,85,-16.19238533,5.795472799874671,-15.38986815,15496,,,,-16,6,-19,0,
156906876,4313,6,CX,BST,"bed  nucleus of stria terminalis, left",126222111,99,116,84,-8.332754052,6.957098971,-4.715951392,15496,,,,-9,7,-7,0,
156906860,4310,6,CX,DBv,"nucleus of the diagonal band, left, horizontal division",126532035,93,74,82,-3.471329705,6.998959319182268,38.00959178,15496,,,,-3,9,35,0,
156888034,9558,93,BS,12,"hypoglossal nucleus, left",138375463,92,170,133,-0.462258589,-41.73428756,-58.53552593,15496,,,,-2,-42,-61,0,
156888002,9677,93,BS,Sp5,"spinal trigeminal nucleus, left",127930877,97,170,133,-5.557402372,-42.68762386,-56.8586056,15496,,,,-7,-42,-61,0,
156887938,9543,93,BS,Cu,"cuneate nucleus, left",127868579,96,170,134,-4.447180845,-43.40762814,-57.07133332,15496,,,,-6,-43,-61,0,
156888113,9520,93,BS,Arc,"arcuate nucleus of medulla, left",116152499,95,172,125,-3.827185487,-34.35245056,-59.36164045,15496,,,,-5,-34,-63,0,
156888097,9558,93,BS,12,"hypoglossal nucleus, left",130944908,95,168,138,-3.621593605,-46.88364745,-55.4042257,15496,,,,-5,-47,-59,0,
156888049,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",128016754,96,168,138,-4.397792126,-46.93438513,-55.25732404,15496,,,,-6,-47,-59,0,
156888032,9698,93,BS,8Ve,"vestibular nuclei, left",127884831,97,168,138,-5.193722435,-47.00321914,-55.13020212,15496,,,,-7,-47,-59,0,
156887936,9520,93,BS,Arc,"arcuate nucleus of medulla, left",146731349,93,169,125,-1.970184459,-33.7409218,-56.38262787,15496,,,,-3,-34,-60,0,
156887988,9614,93,BS,LMRt,"lateral medullary reticular group, left",146039012,97,176,132,-6.018970808,-41.0812616,-63.81289636,15496,,,,-7,-41,-67,0,
156887956,9561,93,BS,IO,"inferior olivary complex, left",146664773,94,176,133,-3.877476519,-41.03899406,-65.5056869,15496,,,,-4,-42,-67,0,
156887940,9558,93,BS,12,"hypoglossal nucleus, left",131360893,93,175,134,-2.895794259,-42.03978461,-64.8930204,15496,,,,-3,-43,-66,0,
156435972,9529,93,BS,8Co,"cochlear nuclei, left",128019221,100,166,135,-8.492895032,-45.07451456,-53.02214232,15496,,,,-10,-44,-57,0,
156436138,9143,93,BS,7,"facial motor nucleus, left",146823314,94,167,133,-2.409797876,-41.79834403,-54.84730909,15496,,,,-4,-42,-58,0,
148955282,4257,10,CX,CA4,"CA4 field, left",124073666,113,101,130,-18.41221501,-38.19551933,7.4566666786216995,15496,12895,HIPP,CA4 field,-23,-39,8,0,
148955266,4256,10,CX,CA3,"CA3 field, left",138058295,114,101,130,-19.4412708,-38.28460015,7.6862341,15496,12894,HIPP,CA3 field,-24,-39,8,0,
148955170,4444,9,CX,MG,"medial geniculate complex, left",131299383,126,117,119,-31.66286819,-28.6304032,-7.923653908,15496,12926,THAL,medial geniculate complex,-36,-28,-8,0,
148955138,9004,9,CX,CGMB,"central gray substance of midbrain, left",127020881,111,129,119,-15.01504556,-28.07277922,-20.23392387,15496,,,,-21,-28,-20,0,
148955280,4440,9,CX,LGd,"dorsal lateral geniculate nucleus, left",127537195,133,117,119,-37.1985001,-29.6997486,-8.811479484,15496,12922,THAL,dorsal lateral geneiculate nucleus,-43,-28,-8,0,
148955204,9149,92,BS,LC,"locus ceruleus, left",126786164,97,151,131,-5.001683256,-39.31583636,-40.84363036,15496,,,,-7,-40,-42,0,
156436150,9677,92,BS,Sp5,"spinal trigeminal nucleus, left",127888024,97,160,126,-5.345964086,-34.62310865,-47.60768701,15496,,,,-7,-35,-51,0,
156436066,9207,92,BS,Pr5,"principal sensory nucleus of trigeminal nerve, left",127887923,97,160,130,-5.061488679,-39.00767753,-47.96180251,15496,,,,-7,-39,-51,0,
156436034,9492,92,BS,Pn,"pontine nuclei, left",116051709,95,161,119,-2.769684161,-27.55844723,-46.77612181,15496,,,,-5,-28,-52,0,
156436120,9137,92,BS,6,"abducens nucleus, left",120420463,98,165,135,-5.881621456,-44.34939443,-52.24118237,15496,,,,-8,-44,-56,0,
156436052,9492,92,BS,Pn,"pontine nuclei, left",116079044,92,166,127,-0.845382496,-34.96769237,-53.6974169,15496,,,,-2,-36,-57,0,
156436036,9178,92,BS,SOC,"superior olivary complex, left",127111622,97,166,128,-6.231355664,-37.18388679,-53.2557887,15496,,,,-7,-37,-57,0,
148955164,9074,91,BS,SNC,"substantia nigra, pars compacta, left",115717446,99,125,114,-6.414122839,-21.3905893,-16.5488564,15496,9072,VTA_SN,substantia nigra,-9,-23,-16,0,
148955115,9004,91,BS,CGMB,"central gray substance of midbrain, left",125252871,94,114,130,-1.932812149,-37.03405065,-9.733724809,15496,,,,-4,-39,-5,0,
147628200,9074,8,CX,SNC,"substantia nigra, pars compacta, left",127094343,109,120,106,-16.66399937,-13.10340107,-9.092276804,15496,9072,VTA_SN,substantia nigra,-19,-15,-11,0,
147628315,4400,8,CX,DTM,"medial group of nuclei, left",126421172,95,100,105,-4.016603516,-13.50105916,9.089524105,15496,12927,THAL,medial group of nuclei,-5,-14,9,0,
147628214,4282,8,CX,BCd,"body of caudate nucleus, left",127653277,113,90,106,-19.39878774,-16.46606822,18.88499619,15496,12899,STR,body of the caudate nucleus,-23,-15,19,0,
147628345,4258,8,CX,DG,"dentate gyrus, left",127001454,118,131,107,-25.16695883,-14.20044768,-20.97486516,15496,,,,-28,-16,-22,0,
147628274,9074,8,CX,SNC,"substantia nigra, pars compacta, left",126970581,109,123,106,-16.15034197,-12.56990255,-11.28887712,15496,9072,VTA_SN,substantia nigra,-19,-15,-14,0,
147628228,4288,8,CX,Pu,"putamen, left",126968577,129,118,107,-34.95442824,-17.48148189,-9.596482184,15496,4287,STR,putamen,-39,-16,-9,0,
147628196,4251,8,CX,S,"subiculum, left",127001456,114,138,106,-22.55545811,-11.65526634,-27.580652,15496,12896,HIPP,subiculum,-24,-15,-29,0,
147628359,4360,7,CX,CeA,"central nucleus, left",120660870,119,124,92,-27.25969888,-2.762812402,-13.79953315,15496,4359,AMYG,central nucleus,-29,-1,-15,0,
147628292,4342,7,CX,BLA,"basolateral nucleus, left",126686407,118,130,92,-27.09883336,-2.354054038,-20.83242045,15496,4341,AMYG,basolateral nucleus,-28,-1,-21,0,
148955196,9456,91,BS,MBRa,"midbrain raphe nuclei, left",127707962,92,116,124,-0.007951263,-30.59590963,-10.30090191,15496,,,,-2,-33,-7,0,
147628279,4437,8,CX,ILc,"caudal group of intralaminar nuclei, left",126421173,100,108,105,-7.952312571,-13.79359696,1.748653519,15496,12921,THAL,caudal group of intralaminar nuclei,-10,-14,1,0,
147628260,4409,8,CX,DTLd,"lateral group of nuclei, left, dorsal division",125699701,106,98,106,-13.77701384,-15.95209609,10.94288093,15496,12924,THAL,"lateral group of nuclei, dorsal division",-16,-15,11,0,
156906866,4507,8,CX,ZI,"zona incerta, left",127091799,108,112,106,-15.71144106,-15.1634257,-1.850457631,15496,4504,THAL,ventral thalamus,-18,-15,-3,0,
147628363,4506,8,CX,R,"reticular nucleus of thalamus, left",126426187,113,101,107,-19.58638879,-16.8663343,9.014029258,15496,4504,THAL,ventral thalamus,-23,-16,8,0,
147628347,4432,8,CX,ILr,"rostral group of intralaminar nuclei, left",126421169,101,99,106,-9.119450819,-15.48254685,9.514429027,15496,12929,THAL,rostral group of intralaminar nuclei,-11,-15,10,0,
147628331,4417,8,CX,DTLv,"lateral group of nuclei, left, ventral division",127020516,108,107,106,-16.05764377,-15.73392629,2.89645611,15496,12925,THAL,"lateral group of nuclei, ventral division",-18,-15,2,0,
147628277,4322,8,CX,Cl,"claustrum, left",126995493,125,102,106,-30.95660678,-15.07411956,7.681101704,15496,,,,-35,-15,7,0,
147628361,4257,8,CX,CA4,"CA4 field, left",127001567,117,131,107,-24.22133288,-14.14962878,-20.78563955,15496,12895,HIPP,CA4 field,-27,-16,-22,0,
147628272,4379,7,CX,LA,"lateral nucleus, left",120660819,121,134,92,-29.19157286,-2.837633553,-26.11124927,15496,4378,AMYG,lateral nucleus,-31,-1,-25,0,
147628252,4342,7,CX,BLA,"basolateral nucleus, left",120660838,117,130,92,-26.15943481,-2.136283605,-20.55253181,15496,4341,AMYG,basolateral nucleus,-27,-1,-21,0,
156906960,4432,7,CX,ILr,"rostral group of intralaminar nuclei, left",126787185,96,101,91,-4.441692968,-1.046294398,11.36519959,15496,12929,THAL,rostral group of intralaminar nuclei,-6,0,8,0,
156906880,4507,7,CX,ZI,"zona incerta, left",122788940,104,107,91,-12.68630809,-1.334256883,6.089147392,15496,4504,THAL,ventral thalamus,-14,0,2,0,
156906958,4400,7,CX,DTM,"medial group of nuclei, left",126787173,98,107,91,-6.442305438,-0.103199748,5.099887083,15496,12927,THAL,medial group of nuclei,-8,0,2,0,
156906926,4506,7,CX,R,"reticular nucleus of thalamus, left",122788913,104,99,91,-13.82362027,-2.453589177,12.55209172,15496,4504,THAL,ventral thalamus,-14,0,10,0,
156906910,4648,7,CX,PeF,"perifornical nucleus, left",122819904,101,117,91,-9.864326057,0.407277468,-4.527506549,15496,4633,HYPO,tuberal region,-11,0,-8,0,
156906844,4322,6,CX,Cl,"claustrum, left",126222139,112,123,84,-21.40773546,5.603394325742888,-11.20076966,15496,,,,-22,7,-14,0,
156888081,9614,93,BS,LMRt,"lateral medullary reticular group, left",138023310,98,169,134,-6.421670901,-43.9914246,-55.62321003,15496,,,,-8,-43,-60,0,
156888016,9677,93,BS,Sp5,"spinal trigeminal nucleus, left",146145148,97,168,135,-5.134536762,-44.42377774,-55.00065618,15496,,,,-7,-44,-59,0,
156887984,9598,93,BS,GiRt,"gigantocellular group, left",128016866,95,168,136,-3.356516586,-45.03405459,-55.46609977,15496,,,,-5,-45,-59,0,
156436154,9561,93,BS,IO,"inferior olivary complex, left",116858029,93,167,132,-1.478411573,-40.54092534,-55.08904308,15496,,,,-3,-41,-58,0,
156436070,9598,93,BS,GiRt,"gigantocellular group, left",128147646,94,167,134,-2.353259903,-42.8593237,-54.83405065,15496,,,,-4,-43,-58,0,
156435988,9143,93,BS,7,"facial motor nucleus, left",116121892,93,167,133,-1.395932827,-41.66281018,-55.12387677,15496,,,,-3,-42,-58,0,
148955220,9492,92,BS,Pn,"pontine nuclei, left",115984169,101,135,115,-8.542280105,-23.96660839,-25.84142381,15496,,,,-11,-24,-26,0,
148955182,9103,91,BS,IC,"inferior colliculus, left",115732675,94,119,131,-1.48261419,-39.86088848,-13.91635863,15496,,,,-4,-40,-10,0,
148955218,4251,10,CX,S,"subiculum, left",138072210,123,106,131,-28.50019456,-41.12409533,2.945795819,15496,12896,HIPP,subiculum,-33,-40,3,0,
148955154,9115,9,CX,SC,"superior colliculus, left",128014918,107,119,119,-12.89395775,-27.07638208,-10.02302413,15496,,,,-17,-28,-10,0,
156906898,4506,9,CX,R,"reticular nucleus of thalamus, left",127423828,124,103,119,-28.7701626,-27.83647617,5.546060623,15496,4504,THAL,ventral thalamus,-34,-28,6,0,
148955296,4444,9,CX,MG,"medial geniculate complex, left",127820096,125,117,119,-30.70477092,-28.25281106,-7.604395279,15496,12926,THAL,medial geniculate complex,-35,-28,-8,0,
148955264,4428,9,CX,DTP,"posterior group of nuclei, left",128013585,114,113,119,-20.54253169,-27.29935242,-3.010411527,15496,12928,THAL,posterior group of nuclei,-24,-28,-4,0,
148955248,4417,9,CX,DTLv,"lateral group of nuclei, left, ventral division",127810394,121,103,119,-26.18094951,-27.34294802,6.069790004,15496,12925,THAL,"lateral group of nuclei, ventral division",-31,-28,6,0,
148955184,4281,9,CX,TCd,"tail of caudate nucleus, left",127423291,134,114,119,-39.89207159,-29.30176006,-6.149502628,15496,12901,STR,tail of the caudate nucleus,-44,-28,-5,0,
148955136,4256,9,CX,CA3,"CA3 field, left",127589931,127,118,119,-32.35978793,-29.02580732,-9.300778638,15496,12894,HIPP,CA3 field,-37,-28,-9,0,
148955119,4255,9,CX,CA2,"CA2 field, left",127589930,131,117,119,-35.55352355,-29.79716639,-9.06863626,15496,12893,HIPP,CA2 field,-41,-28,-8,0,
148955278,4251,9,CX,S,"subiculum, left",138199839,118,124,119,-22.26418732,-26.54826002,-12.48318166,15496,12896,HIPP,subiculum,-28,-28,-15,0,
148955140,9161,92,BS,PRF,"pontine reticular formation, left",127757012,94,142,127,-2.486973596,-34.92106305,-31.71460021,15496,,,,-4,-36,-33,0,
148955123,9492,92,BS,Pn,"pontine nuclei, left",116006511,101,146,115,-8.543575491,-23.94182179,-35.08370214,15496,,,,-11,-24,-37,0,
148955172,9492,92,BS,Pn,"pontine nuclei, left",116031410,97,154,120,-4.962231659,-28.48865037,-41.99437343,15496,,,,-7,-29,-45,0,
148955156,9161,92,BS,PRF,"pontine reticular formation, left",127760653,94,152,129,-2.157591537,-37.40503049,-41.28916399,15496,,,,-4,-38,-43,0,
156436134,9158,92,BS,RPn,"pontine raphe nucleus, left",127803695,92,160,128,-0.147191809,-35.49541047,-48.04295005,15496,,,,-2,-37,-51,0,
156436118,9206,92,BS,Mo5,"motor nucleus of trigeminal nerve, left",146022990,96,160,129,-4.161258273,-37.61658962,-47.92316155,15496,,,,-6,-38,-51,0,
156436016,9178,92,BS,SOC,"superior olivary complex, left",127110285,95,161,125,-3.625812489,-33.11526829,-48.36030458,15496,,,,-5,-34,-52,0,
156436085,9698,92,BS,8Ve,"vestibular nuclei, left",139450953,99,164,136,-6.987648948,-45.23662408,-51.38705623,15496,,,,-9,-45,-55,0,
156906930,9161,92,BS,PRF,"pontine reticular formation, left",127950665,93,165,134,-1.233651587,-42.6326805,-53.11790847,15496,,,,-3,-43,-56,0,
148955276,9492,91,BS,Pn,"pontine nuclei, left",114671950,99,130,111,-6.709754343,-19.29746463,-21.02701207,15496,,,,-9,-20,-21,0,
148955212,9103,91,BS,IC,"inferior colliculus, left",114689478,96,114,130,-3.289950054,-38.05283682,-10.05622192,15496,,,,-6,-39,-5,0,
156906626,4597,7,CX,PalHy,"pallidohypothalamic nucleus, left",146082206,103,115,91,-11.57976116,-0.280139242,-2.613760761,15496,13004,HYPO,"lateral hypothalamic area, mammillary region",-13,0,-6,0,
156906896,4672,7,CX,MM,"medial mammillary nucleus, left",146081755,101,118,91,-10.08320561,0.536290021,-5.448525783,15496,12909,HYPO,mammillary body,-11,0,-9,0,
156906848,4395,7,CX,DTA,"anterior group of nuclei, left",122788902,97,95,91,-7.179790313,-2.111053052,17.68803571,15496,12920,THAL,anterior group of nuclei,-7,0,14,0,
156907006,4667,7,CX,TM,"tuberomammillary nucleus, left",148209591,103,118,91,-12.07886927,0.262192119,-5.698061036,15496,12912,HYPO,tuberomammillary nucleus,-13,0,-9,0,
156906894,13008,7,CX,LHT,"lateral hypothalamic area, tuberal region, left",148150284,104,117,91,-13.04490493,-0.015117634,-4.855745805,15496,4633,HYPO,tuberal region,-14,0,-8,0,
156906862,4637,7,CX,VMH,"ventromedial hypothalamic nucleus, left",148072328,101,120,91,-10.3481924,0.642285328,-7.342386573,15496,4633,HYPO,tuberal region,-11,0,-11,0,
156906972,4308,7,CX,nbM,"basal nucleus of meynert, left",123242450,118,119,92,-25.83622122,-2.449126783,-8.198178242,15496,,,,-28,-1,-10,0,
156906622,4542,6,CX,PrOR,"preoptic region, left",148917298,94,115,86,-3.30712197,5.340508538,-5.149235205,15496,4541,HYPO,preoptic region,-4,5,-6,0,
156906828,4291,6,CX,Acb,"nucleus accumbens, left",149038910,96,128,87,-5.432760913,3.7332768257912896,-19.16002017,15496,4290,STR,nucleus accumbens,-6,4,-19,0,
156888051,9589,93,BS,CMRt,"central medullary reticular group, left",128062442,94,170,132,-2.710415175,-40.94388756,-57.84183303,15496,,,,-4,-41,-61,0,
156888018,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",138375464,93,170,134,-1.533838671,-42.97973492,-58.19158914,15496,,,,-3,-43,-61,0,
156887986,9614,93,BS,LMRt,"lateral medullary reticular group, left",146595107,96,171,131,-4.973500984,-40.32008161,-58.431533,15496,,,,-6,-40,-62,0,
156887970,9598,93,BS,GiRt,"gigantocellular group, left",131010211,92,170,132,-0.5724754,-40.60083983,-58.46279656,15496,,,,-2,-41,-61,0,
156888065,9543,93,BS,Cu,"cuneate nucleus, left",127884830,98,168,138,-6.036294546,-47.10694208,-55.02366759,15496,,,,-8,-47,-59,0,
156888004,9677,93,BS,Sp5,"spinal trigeminal nucleus, left",146040883,97,175,134,-5.637849512,-43.35411343,-62.05153966,15496,,,,-7,-43,-66,0,
156436024,4782,62,CB,Dt,"dentate nucleus, left",127346147,105,144,152,-13.9546845,-61.26255124,-34.83788799,15496,,,,-15,-61,-35,0,
156436006,4782,62,CB,Dt,"dentate nucleus, left",146086421,105,141,143,-13.74879688,-52.01442138,-33.50908739,15496,,,,-15,-52,-32,0,
156435990,9529,93,BS,8Co,"cochlear nuclei, left",146823373,99,166,135,-7.14204611,-44.75315936,-53.02146587,15496,,,,-9,-44,-57,0,
156436054,9520,93,BS,Arc,"arcuate nucleus of medulla, left",116087076,93,168,126,-2.023904506,-34.53915618,-55.45442862,15496,,,,-3,-35,-59,0,
148955214,9492,91,BS,Pn,"pontine nuclei, left",127372703,95,124,118,-2.568305572,-25.12128075,-16.50423689,15496,,,,-5,-27,-15,0,
148955166,9075,91,BS,SNR,"substantia nigra, pars reticulata, left",127360711,97,124,121,-4.469009056,-28.64046776,-17.22279277,15496,9072,VTA_SN,substantia nigra,-7,-30,-15,0,
148955292,9004,91,BS,CGMB,"central gray substance of midbrain, left",127346421,93,118,132,-0.299275016,-41.36402436,-12.99094283,15496,,,,-3,-41,-9,0,
148955298,4258,10,CX,DG,"dentate gyrus, left",124073525,112,101,130,-17.43864307,-38.10922392,7.295257167879679,15496,,,,-22,-39,8,0,
148955202,4281,10,CX,TCd,"tail of caudate nucleus, left",124073506,123,98,132,-27.36216669,-41.43178036,10.979140942021502,15496,12901,STR,tail of the caudate nucleus,-33,-41,11,0,
148955186,9115,9,CX,SC,"superior colliculus, left",131238196,106,119,119,-12.04282344,-27.1298145,-10.34937477,15496,,,,-16,-28,-10,0,
148955232,4409,9,CX,DTLd,"lateral group of nuclei, left, dorsal division",127538166,116,106,119,-22.66313471,-26.8487772,3.3572466712626805,15496,12924,THAL,"lateral group of nuclei, dorsal division",-26,-28,3,0,
148955200,4288,9,CX,Pu,"putamen, left",127423737,123,99,119,-26.66172111,-27.07612777,9.536301235,15496,4287,STR,putamen,-33,-28,10,0,
148955168,4258,9,CX,DG,"dentate gyrus, left",127537206,125,120,119,-29.59179747,-27.87347274,-10.09576256,15496,,,,-35,-28,-11,0,
148955152,4257,9,CX,CA4,"CA4 field, left",127589932,125,119,119,-30.1315166,-28.11044641,-9.393922425,15496,12895,HIPP,CA4 field,-35,-28,-10,0,
148955294,4254,9,CX,CA1,"CA1 field, left",138199757,132,123,119,-33.96490174,-29.30447209,-12.97117417,15496,12892,HIPP,CA1 field,-42,-28,-14,0,
156435968,9698,92,BS,8Ve,"vestibular nuclei, left",141825225,98,160,131,-5.964124362,-40.45010405,-47.98739789,15496,,,,-8,-40,-51,0,
156436100,9206,92,BS,Mo5,"motor nucleus of trigeminal nerve, left",115875164,95,160,129,-3.183587926,-37.32963353,-47.95152023,15496,,,,-5,-38,-51,0,
156436082,9207,92,BS,Pr5,"principal sensory nucleus of trigeminal nerve, left",146022985,96,160,130,-4.09579498,-38.68385029,-47.98348043,15496,,,,-6,-39,-51,0,
156436000,9161,92,BS,PRF,"pontine reticular formation, left",131462972,93,160,128,-1.215683849,-35.72608443,-47.96029024,15496,,,,-3,-37,-51,0,
156435984,9152,92,BS,MPB,"medial parabrachial nucleus, left",145961353,98,159,133,-5.661663319,-42.14689748,-47.16314747,15496,,,,-8,-42,-50,0,
156435966,9149,92,BS,LC,"locus ceruleus, left",126789834,96,159,134,-3.812065298,-42.65981027,-47.17901121,15496,,,,-6,-43,-50,0,
156436068,9677,92,BS,Sp5,"spinal trigeminal nucleus, left",127950448,99,165,134,-7.147324641,-43.95612687,-52.1454187,15496,,,,-9,-43,-56,0,
148955244,9020,91,BS,CnF,"cuneiform nucleus, left",126684817,97,114,128,-4.228487535,-35.7578698,-9.777752042,15496,,,,-7,-37,-5,0,
148955131,9054,91,BS,RN,"red nucleus, left",127503683,99,127,113,-6.613448364,-20.78262944,-18.4829168,15496,,,,-9,-22,-18,0,
156906564,9054,8,CX,RN,"red nucleus, left",126917538,93,114,105,-0.428773085,-12.00005606,-4.966884003,15496,,,,-3,-14,-5,0,
147628395,4518,8,CX,Sb,"subthalamic nucleus, left",126910134,106,113,106,-13.95646968,-15.04092727,-2.724878881,15496,,,,-16,-15,-4,0,
147628297,4395,8,CX,DTA,"anterior group of nuclei, left",125582055,94,92,105,-1.531642417,-15.27137081,19.41143326,15496,12920,THAL,anterior group of nuclei,-4,-14,17,0,
147628198,4256,8,CX,CA3,"CA3 field, left",127094416,110,129,106,-17.59933906,-12.84472855,-18.15666316,15496,12894,HIPP,CA3 field,-20,-15,-20,0,
147628393,4281,8,CX,TCd,"tail of caudate nucleus, left",120899342,131,126,107,-35.98071588,-17.47527365,-17.30570531,15496,12901,STR,tail of the caudate nucleus,-41,-16,-17,0,
147628377,4255,8,CX,CA2,"CA2 field, left",127094417,120,126,107,-26.84048295,-15.49825044,-16.33919778,15496,12893,HIPP,CA2 field,-30,-16,-17,0,
147628391,4329,7,CX,ATZ,"amygdalohippocampal transition zone, left",126769121,107,126,92,-16.05544823,-0.680125914,-14.5915884,15496,4328,AMYG,amygdalohippocampal transition zone,-17,-1,-17,0,
147628343,4672,7,CX,MM,"medial mammillary nucleus, left",126528477,101,121,91,-10.35285371,0.6817597022849089,-8.440637488,15496,12909,HYPO,mammillary body,-11,0,-12,0,
147628311,4351,7,CX,BMA,"basomedial nucleus, left",120660851,115,126,92,-23.58031081,-1.56477254,-15.46359831,15496,4350,AMYG,basomedial nucleus,-25,-1,-17,0,
147628226,4322,7,CX,Cl,"claustrum, left",120985899,130,121,92,-35.87602803,-4.99713028,-13.14268982,15496,,,,-40,-1,-12,0,
147628210,4322,6,CX,Cl,"claustrum, left",122692231,118,114,83,-26.51816128,5.8227702760970415,-2.976305848,15496,,,,-28,8,-5,0,
141667105,4214,14,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",127563549,108,72,177,-19.31647319,-88.96169304,35.70342942,15496,4212,CTX,superior occipital gyrus,-18,-86,37,12076,-0.43337
141667217,4911,14,CX,OPl,"occipital pole, left, lateral aspect",127563531,139,114,176,-44.29909532,-86.27324647,-4.432741191,15496,4181,CTX,occipital pole,-49,-85,-5,23624,0.322967
141667087,4099,13,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",127562531,109,70,167,-19.74637525,-79.36098678,37.514023712551605,15496,4096,CTX,superior parietal lobule,-19,-76,39,11977,-1.90126
141667167,4187,13,CX,Cun-str,"cuneus, left, striate",127562686,106,99,166,-13.12886668,-75.5063438,11.443570288851197,15496,4184,CTX,cuneus,-16,-75,10,25512,-0.748691
141667231,4201,13,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",127562733,136,120,169,-39.82639935,-78.56522423,-12.21735998,15496,4198,CTX,occipito-temporal gyrus,-46,-78,-11,23966,-0.235127
141667215,4200,13,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",127562734,129,120,168,-30.8080886,-76.74272832,-11.51448924,15496,4198,CTX,occipito-temporal gyrus,-39,-77,-11,24394,-0.334249
